VanDen Berk Composite QSO spectrum 2001
1623	0.73898
1623.5	0.73887
1624	0.73876
1624.5	0.73863
1625	0.7385
1625.5	0.73836
1626	0.73821
1626.5	0.73805
1627	0.73788
1627.5	0.7377
1628	0.7375
1628.5	0.7373
1629	0.73708
1629.5	0.73684
1630	0.7366
1630.5	0.73633
1631	0.73606
1631.5	0.73576
1632	0.73546
1632.5	0.73514
1633	0.73481
1633.5	0.73446
1634	0.7341
1634.5	0.73373
1635	0.73335
1635.5	0.73296
1636	0.73256
1636.5	0.73214
1637	0.73171
1637.5	0.73127
1638	0.73081
1638.5	0.73034
1639	0.72986
1639.5	0.72937
1640	0.72886
1640.5	0.72834
1641	0.72782
1641.5	0.72728
1642	0.72673
1642.5	0.72618
1643	0.72562
1643.5	0.72506
1644	0.72449
1644.5	0.72393
1645	0.72336
1645.5	0.7228
1646	0.72224
1646.5	0.72169
1647	0.72114
1647.5	0.72059
1648	0.72005
1648.5	0.71952
1649	0.71899
1649.5	0.71848
1650	0.71797
1650.5	0.71748
1651	0.717
1651.5	0.71653
1652	0.71608
1652.5	0.71565
1653	0.71522
1653.5	0.71481
1654	0.71441
1654.5	0.71403
1655	0.71365
1655.5	0.71328
1656	0.71291
1656.5	0.71255
1657	0.71218
1657.5	0.71181
1658	0.71144
1658.5	0.71105
1659	0.71066
1659.5	0.71025
1660	0.70982
1660.5	0.70937
1661	0.70891
1661.5	0.70841
1662	0.70789
1662.5	0.70734
1663	0.70677
1663.5	0.70615
1664	0.70551
1664.5	0.70482
1665	0.7041
1665.5	0.70333
1666	0.70252
1666.5	0.70167
1667	0.70078
1667.5	0.69984
1668	0.69885
1668.5	0.69782
1669	0.69675
1669.5	0.69564
1670	0.69449
1670.5	0.69331
1671	0.6921
1671.5	0.69086
1672	0.6896
1672.5	0.68832
1673	0.68703
1673.5	0.68572
1674	0.68441
1674.5	0.68308
1675	0.68175
1675.5	0.6804
1676	0.67906
1676.5	0.67771
1677	0.67636
1677.5	0.67502
1678	0.67368
1678.5	0.67235
1679	0.67103
1679.5	0.66973
1680	0.66844
1680.5	0.66717
1681	0.66592
1681.5	0.66468
1682	0.66347
1682.5	0.66228
1683	0.6611
1683.5	0.65996
1684	0.65883
1684.5	0.65773
1685	0.65665
1685.5	0.65559
1686	0.65457
1686.5	0.65357
1687	0.6526
1687.5	0.65166
1688	0.65076
1688.5	0.64989
1689	0.64906
1689.5	0.64826
1690	0.64751
1690.5	0.64679
1691	0.6461
1691.5	0.64545
1692	0.64484
1692.5	0.64425
1693	0.6437
1693.5	0.64318
1694	0.64269
1694.5	0.64223
1695	0.6418
1695.5	0.64139
1696	0.64101
1696.5	0.64066
1697	0.64032
1697.5	0.64001
1698	0.63973
1698.5	0.63946
1699	0.63921
1699.5	0.63897
1700	0.63876
1700.5	0.63856
1701	0.63837
1701.5	0.6382
1702	0.63805
1702.5	0.63791
1703	0.63779
1703.5	0.63768
1704	0.63759
1704.5	0.63751
1705	0.63745
1705.5	0.63741
1706	0.63738
1706.5	0.63737
1707	0.63738
1707.5	0.6374
1708	0.63743
1708.5	0.63748
1709	0.63755
1709.5	0.63762
1710	0.6377
1710.5	0.63779
1711	0.63789
